Threshold,Precision,Recall
0.002868421052631579,0.10347520499804763,0.977859778597786
0.002945134575569358,0.10363707469691044,0.977859778597786
0.003,0.10404397330192383,0.977859778597786
0.0030952380952380953,0.10416666666666667,0.977859778597786
0.003142857142857143,0.1042896497441952,0.977859778597786
0.003297872340425532,0.10445407962160032,0.977859778597786
0.0034615384615384616,0.10449526813880126,0.977859778597786
0.003595871040723982,0.10453648915187377,0.977859778597786
0.0036249999999999998,0.10457774269928966,0.977859778597786
0.0036542508417508417,0.1046603475513428,0.977859778597786
0.00375,0.10470169893322798,0.977859778597786
0.0037962962962962963,0.10474308300395258,0.977859778597786
0.0038,0.10482594936708861,0.977859778597786
0.0038043478260869567,0.10486743173723784,0.977859778597786
0.003928571428571429,0.10490894695170229,0.977859778597786
0.004007936507936508,0.10499207606973059,0.977859778597786
0.0040416666666666665,0.10507533703409992,0.977859778597786
0.0041,0.10511701705672352,0.977859778597786
0.004204545454545454,0.10520047637951568,0.977859778597786
0.00425,0.10528406833531982,0.977859778597786
0.004276859504132231,0.10532591414944356,0.977859778597786
0.004318181818181818,0.10557768924302789,0.977859778597786
0.004341397849462365,0.10561976883220406,0.977859778597786
0.0044565217391304346,0.10566188197767146,0.977859778597786
0.004459459459459459,0.10570402871958516,0.977859778597786
0.0045000000000000005,0.1057462090981644,0.977859778597786
0.00453125,0.10578842315369262,0.977859778597786
0.004583333333333333,0.10583067092651757,0.977859778597786
0.004655172413793103,0.10587295245705154,0.977859778597786
0.004684523809523809,0.10591526778577139,0.977859778597786
0.0047395833333333335,0.10595761695321872,0.977859778597786
0.004772727272727273,0.106,0.977859778597786
0.004791666666666666,0.10604241696678672,0.977859778597786
0.004805825242718447,0.10608486789431545,0.977859778597786
0.004807692307692308,0.10612735282338806,0.977859778597786
0.004814814814814815,0.1062124248496994,0.977859778597786
0.0048579545454545455,0.10625501202886929,0.977859778597786
0.004883720930232558,0.10629763337344565,0.977859778597786
0.004910714285714286,0.10634028892455859,0.977859778597786
0.004945652173913043,0.10638297872340426,0.977859778597786
0.004963768115942029,0.1064684612294094,0.977859778597786
0.005,0.10651125401929261,0.977859778597786
0.0050664592760181,0.12441314553990611,0.977859778597786
0.005100160256410257,0.12447158290277126,0.977859778597786
